season,home_team_score,visitor_team_score,home_team.id,visitor_team.id,home_team_wins,visitor_team_wins
2020,121,132,30,25,0,1
2020,117,105,29,9,1,0
2020,134,116,12,15,1,0
2020,108,123,22,28,0,1
2020,107,111,10,2,0,1
2020,111,118,4,23,0,1
2020,100,103,16,30,0,1
2020,116,122,1,7,0,1
2020,130,110,17,12,1,0
2020,99,121,6,13,0,1
2020,104,87,21,11,1,0
2020,103,107,5,20,0,1
2020,111,108,27,18,1,0
2020,116,111,26,2,1,0
2020,123,101,19,24,1,0
2020,116,147,7,10,0,1
2020,91,112,1,29,0,1
2020,105,121,23,25,0,1
2020,114,93,14,8,1,0
2020,103,115,15,11,0,1
2020,105,123,6,17,0,1
2020,113,114,12,19,0,1
2020,122,95,16,30,1,0
2020,121,138,4,29,0,1
2020,117,123,3,28,0,1
2020,123,119,22,5,1,0
2020,109,92,24,9,1,0
2020,115,119,13,2,0,1
2020,103,106,21,18,0,1
2020,92,118,22,5,0,1
2020,110,99,20,25,1,0
2020,120,118,21,18,1,0
2020,106,111,11,27,0,1
2020,99,124,6,17,0,1
2020,132,121,1,28,1,0
2020,124,108,23,3,1,0
2020,119,114,26,8,1,0
2020,134,132,7,10,1,0
2020,135,129,14,9,1,0
2020,118,109,19,15,1,0
2020,109,101,4,25,1,0
2020,95,103,12,29,0,1
2020,100,91,24,2,1,0
2020,110,113,13,26,0,1
2020,103,109,20,16,0,1
2020,119,113,24,6,1,0
2020,112,125,8,17,0,1
2020,119,94,4,11,1,0
2020,119,112,14,21,1,0
2020,101,105,5,30,0,1
2020,113,128,15,28,0,1
2020,127,122,7,18,1,0
2020,105,100,27,10,1,0
2020,91,114,27,10,0,1
2020,130,101,19,11,1,0
2020,98,96,16,20,1,0
2020,122,111,9,3,1,0
2020,111,119,26,23,0,1
2020,106,97,25,22,1,0
2020,122,108,29,2,1,0
2020,112,119,18,13,0,1
2020,125,124,24,17,1,0
2020,133,95,8,6,1,0
2020,129,116,5,19,1,0
2020,104,94,3,12,1,0
2020,114,113,14,21,1,0
2020,130,114,15,4,1,0
2020,115,137,30,28,0,1
2020,118,117,7,1,1,0
2020,118,114,25,23,1,0
2020,111,105,10,22,1,0
2020,94,101,11,16,0,1
2020,95,111,9,12,0,1
2020,115,105,14,15,1,0
2020,120,114,4,18,1,0
2020,129,115,29,17,1,0
2020,120,106,2,28,1,0
2020,129,110,25,6,1,0
2020,114,125,1,27,0,1
2020,91,109,30,20,0,1
2020,106,125,5,13,0,1
2020,143,130,7,19,1,0
2020,97,95,8,21,1,0
2020,112,123,26,22,0,1
2020,117,134,10,3,0,1
2020,113,125,1,12,0,1
2020,120,111,24,23,1,0
2020,121,99,20,11,1,0
2020,112,94,29,16,1,0
2020,104,91,30,2,1,0
2020,123,112,9,19,1,0
2020,118,121,7,25,0,1
2020,128,111,13,6,1,0
2020,114,109,21,17,1,0
2020,109,90,24,22,1,0
2020,110,124,26,15,0,1
2020,102,108,2,9,0,1
2020,122,105,8,14,1,0
2020,112,116,28,18,0,1
2020,110,122,4,27,0,1
2020,131,119,30,11,1,0
2020,123,112,20,1,1,0
2020,129,98,10,6,1,0
2020,112,120,12,5,0,1
2020,134,123,29,23,1,0
2020,106,136,26,3,0,1
2020,125,118,13,16,1,0
2020,112,99,2,8,1,0
2020,104,115,21,25,0,1
2020,99,109,9,27,0,1
2020,104,112,18,14,0,1
2020,124,128,24,3,0,1
2020,113,124,17,28,0,1
2020,113,144,15,19,0,1
2020,128,134,18,12,0,1
2020,124,126,19,25,0,1
2020,105,102,5,9,1,0
2020,122,113,15,21,1,0
2020,110,116,6,27,0,1
2020,130,128,30,8,1,0
2020,127,117,7,9,1,0
2020,96,114,13,29,0,1
2020,107,89,22,20,1,0
2020,118,113,23,11,1,0
2020,99,120,4,5,0,1
2020,120,112,10,16,1,0
2020,114,122,2,1,0,1
2020,110,118,26,16,0,1
2020,98,109,14,3,0,1
2020,96,110,17,28,0,1
2020,124,120,22,10,1,0
2020,112,105,23,5,1,0
2020,112,117,4,8,0,1
2020,109,95,15,9,1,0
2020,121,109,2,1,1,0
2020,81,86,18,28,0,1
2020,102,93,11,7,1,0
2020,116,112,13,29,1,0
2020,103,120,6,8,0,1
2020,114,132,19,24,0,1
2020,98,85,17,21,1,0
2020,97,128,15,24,0,1
2020,102,100,4,10,1,0
2020,122,114,5,26,1,0
2020,111,118,25,30,0,1
2020,102,98,20,27,1,0
2020,94,96,14,16,0,1
2020,124,132,11,12,0,1
2020,105,96,22,9,1,0
2020,110,103,28,23,1,0
2020,123,115,1,8,1,0
2020,103,99,20,18,1,0
2020,101,117,6,21,0,1
2020,120,115,19,2,1,0
2020,108,112,13,3,0,1
2020,128,115,17,26,1,0
2020,100,120,11,5,0,1
2020,132,110,29,4,1,0
2020,132,100,24,25,1,0
2020,94,109,12,27,0,1
2020,124,127,14,30,0,1
2020,94,108,21,16,0,1
2020,102,92,7,15,1,0
2020,111,106,8,25,1,0
2020,139,112,17,18,1,0
2020,102,109,28,23,0,1
2020,112,111,6,1,1,0
2020,127,118,3,26,1,0
2020,135,116,13,30,1,0
2020,106,114,20,10,0,1
2020,110,107,7,2,1,0
2020,93,105,22,9,0,1
2020,112,96,6,11,1,0
2020,114,89,29,14,1,0
2020,133,126,5,18,1,0
2020,102,99,21,27,1,0
2020,127,112,1,2,1,0
2020,107,111,12,10,0,1
2020,121,124,24,4,0,1
2020,128,118,19,9,1,0
2020,116,108,16,28,1,0
2020,129,125,17,19,1,0
2020,110,112,8,30,0,1
2020,122,94,15,13,1,0
2020,111,97,23,7,1,0
2020,129,92,3,22,1,0
2020,140,121,20,26,1,0
2020,97,106,5,24,0,1
2020,124,116,16,29,1,0
2020,102,93,14,25,1,0
2020,99,119,15,13,0,1
2020,130,121,10,4,1,0
2020,122,111,28,11,1,0
2020,107,110,9,26,0,1
2020,118,109,21,1,1,0
2020,118,112,2,12,1,0
2020,96,126,21,8,0,1
2020,98,115,3,7,0,1
2020,109,124,22,29,0,1
2020,109,112,23,6,0,1
2020,110,107,20,12,1,0
2020,128,112,30,18,1,0
2020,117,114,27,19,1,0
2020,109,99,16,1,1,0
2020,113,122,28,5,0,1
2020,90,109,9,20,0,1
2020,105,100,17,13,1,0
2020,126,127,26,4,0,1
2020,111,110,2,30,1,0
2020,99,118,18,24,0,1
2020,84,133,11,15,0,1
2020,117,91,14,10,1,0
2020,129,124,19,29,1,0
2020,113,124,27,3,0,1
2020,124,130,22,7,0,1
2020,112,118,5,8,0,1
2020,90,101,11,6,0,1
2020,123,111,25,4,1,0
2020,130,114,23,12,1,0
2020,111,125,30,15,0,1
2020,104,114,14,24,0,1
2020,105,129,28,9,0,1
2020,119,93,27,20,1,0
2020,97,128,17,8,0,1
2020,117,112,2,13,1,0
2020,80,94,16,1,0,1
2020,102,135,18,4,0,1
2020,123,120,26,14,1,0
2020,131,123,23,29,1,0
2020,108,106,25,10,1,0
2020,114,132,11,3,0,1
2020,112,115,22,1,0,1
2020,124,128,19,5,0,1
2020,111,114,6,12,0,1
2020,87,78,7,21,1,0
2020,114,104,20,9,1,0
2020,103,113,12,8,0,1
2020,102,107,27,21,0,1
2020,111,112,15,17,0,1
2020,93,103,19,16,0,1
2020,132,125,2,28,1,0
2020,123,119,25,26,1,0
2020,119,117,30,13,1,0
2020,127,112,15,30,1,0
2020,115,104,7,27,1,0
2020,121,109,3,2,1,0
2020,105,102,4,9,1,0
2020,120,121,28,1,0,1
2020,111,103,16,22,1,0
2020,105,127,5,23,0,1
2020,134,101,17,20,1,0
2020,105,135,19,18,0,1
2020,125,105,26,11,1,0
2020,130,104,13,10,1,0
2020,116,108,21,7,1,0
2020,121,127,25,24,0,1
2020,105,100,14,12,1,0
2020,114,99,29,11,1,0
2020,102,103,15,8,0,1
2020,116,78,19,6,1,0
2020,104,77,27,22,1,0
2020,90,101,5,16,0,1
2020,101,127,30,23,0,1
2020,114,104,4,28,1,0
2020,100,95,3,9,1,0
2020,121,125,18,25,0,1
2020,97,119,21,20,0,1
2020,121,106,1,26,1,0
2020,119,125,30,17,0,1
2020,103,116,8,7,0,1
2020,135,115,19,13,1,0
2020,100,82,1,6,1,0
2020,134,99,23,27,1,0
2020,118,95,5,28,1,0
2020,128,122,21,15,1,0
2020,97,102,22,16,0,1
2020,131,119,10,29,1,0
2020,114,112,18,25,1,0
2020,107,134,11,2,0,1
2020,122,99,24,15,1,0
2020,97,128,10,14,0,1
2020,122,116,4,26,1,0
2020,99,109,7,13,0,1
2020,117,112,3,20,1,0
2020,121,106,8,12,1,0
2020,122,133,30,17,0,1
2020,99,96,23,20,1,0
2020,109,117,2,29,0,1
2020,123,102,5,21,1,0
2020,113,98,16,6,1,0
2020,125,124,25,19,1,0
2020,137,121,14,18,1,0
2020,107,119,11,1,0,1
2020,105,89,7,13,1,0
2020,129,104,8,4,1,0
2020,99,106,5,27,0,1
2020,117,110,6,2,1,0
2020,105,109,23,17,0,1
2020,115,124,12,3,0,1
2020,116,112,9,28,1,0
2020,89,85,15,16,1,0
2020,119,121,30,26,0,1
2020,94,108,11,10,0,1
2020,116,105,14,4,1,0
2020,101,93,25,19,1,0
2020,94,93,20,22,1,0
2020,116,93,1,21,1,0
2020,119,123,24,18,0,1
2020,125,119,25,7,1,0
2020,110,137,16,12,0,1
2020,112,115,28,29,0,1
2020,113,101,24,18,1,0
2020,121,113,22,3,1,0
2020,103,116,15,10,0,1
2020,96,107,2,26,0,1
2020,100,113,11,9,0,1
2020,131,127,8,5,1,0
2020,129,105,23,26,1,0
2020,94,99,14,1,0,1
2020,125,98,13,4,1,0
2020,120,113,17,27,1,0
2020,111,103,15,10,1,0
2020,108,113,8,19,0,1
2020,111,94,24,14,1,0
2020,86,100,9,5,0,1
2020,92,132,25,7,0,1
2020,100,101,20,23,0,1
2020,112,114,11,21,0,1
2020,106,109,16,12,0,1
2020,113,106,3,30,1,0
2020,116,105,6,28,1,0
2020,119,110,13,1,1,0
2020,103,112,18,21,0,1
2020,117,99,11,28,1,0
2020,132,126,15,2,1,0
2020,97,100,27,4,0,1
2020,95,120,5,29,0,1
2020,105,119,6,26,0,1
2020,140,113,17,12,1,0
2020,100,110,16,24,0,1
2020,112,116,25,3,0,1
2020,98,108,10,23,0,1
2020,99,110,22,8,0,1
2020,131,113,20,30,1,0
2020,128,111,19,14,1,0
2020,97,122,11,4,0,1
2020,112,111,22,24,1,0
2020,135,111,28,8,1,0
2020,116,111,12,9,1,0
2020,108,128,18,7,0,1
2020,121,119,17,2,1,0
2020,94,103,5,6,0,1
2020,107,116,21,15,0,1
2020,118,88,29,3,1,0
2020,101,134,27,13,0,1
2020,110,108,26,1,1,0
2020,141,119,26,10,1,0
2020,106,102,20,30,1,0
2020,122,125,16,25,0,1
2020,85,98,27,13,0,1
2020,101,109,14,23,0,1
2020,100,86,14,6,1,0
2020,117,114,29,15,1,0
2020,108,124,10,1,0,1
2020,100,104,28,24,0,1
2020,94,109,7,12,0,1
2020,108,113,19,8,0,1
2020,105,112,22,25,0,1
2020,114,122,17,2,0,1
2020,110,105,4,16,1,0
2020,107,101,18,11,1,0
2020,111,113,9,3,0,1
2020,94,111,21,2,0,1
2020,112,103,19,7,1,0
2020,126,110,29,15,1,0
2020,120,104,27,5,1,0
2020,100,98,26,6,1,0
2020,107,129,18,11,0,1
2020,122,112,13,23,1,0
2020,106,92,30,9,1,0
2020,96,102,17,20,0,1
2020,117,122,28,25,0,1
2020,96,93,14,22,1,0
2020,126,102,8,1,1,0
2020,97,101,4,24,0,1
2020,106,127,21,7,0,1
2020,129,105,13,17,1,0
2020,118,104,9,28,1,0
2020,112,107,3,18,1,0
2020,109,115,2,19,0,1
2020,88,98,20,16,0,1
2020,115,132,27,26,0,1
2020,114,75,29,6,1,0
2020,116,102,10,5,1,0
2020,110,120,11,15,0,1
2020,132,124,30,12,1,0
2020,104,114,30,4,0,1
2020,104,95,8,23,1,0
2020,96,103,13,22,0,1
2020,102,101,18,20,1,0
2020,108,113,2,7,0,1
2020,113,103,21,28,1,0
2020,121,116,24,5,1,0
2020,101,124,9,25,0,1
2020,120,106,27,26,1,0
2020,107,111,15,29,0,1
2020,97,112,14,17,0,1
2020,120,108,3,11,1,0
2020,87,92,12,16,0,1
2020,94,114,6,23,0,1
2020,116,109,16,10,1,0
2020,94,101,13,8,0,1
2020,111,89,3,4,1,0
2020,110,115,19,22,0,1
2020,129,134,27,1,0,1
2020,130,77,28,10,1,0
2020,109,127,25,17,0,1
2020,94,115,26,14,0,1
2020,113,106,29,5,1,0
2020,97,114,12,4,0,1
2020,140,103,24,21,1,0
2020,86,99,20,7,0,1
2020,120,108,15,18,1,0
2020,118,102,2,11,1,0
2020,103,126,19,1,0,1
2020,137,91,29,22,1,0
2020,115,101,16,6,1,0
2020,133,139,27,12,0,1
2020,133,85,25,21,1,0
2020,128,129,26,17,0,1
2020,81,125,9,20,0,1
2020,87,109,30,7,0,1
2020,122,113,23,18,1,0
2020,116,86,2,4,1,0
2020,117,111,1,10,1,0
2020,100,116,23,15,0,1
2020,104,86,13,14,1,0
2020,115,107,5,3,1,0
2020,115,122,11,19,0,1
2020,119,109,8,22,1,0
2020,111,103,7,29,1,0
2020,103,101,28,30,1,0
2020,101,125,27,6,0,1
2020,116,106,18,26,1,0
2020,130,133,11,24,0,1
2020,114,112,3,20,1,0
2020,108,132,21,9,0,1
2020,122,121,10,17,1,0
2020,97,113,12,5,0,1
2020,101,110,28,14,0,1
2020,123,107,1,19,1,0
2020,96,106,2,23,0,1
2020,112,124,16,15,0,1
2020,133,116,13,25,1,0
2020,139,111,3,19,1,0
2020,117,113,24,29,1,0
2020,106,96,8,27,1,0
2020,101,99,2,20,1,0
2020,113,131,1,15,0,1
2020,116,131,22,30,0,1
2020,102,113,21,4,0,1
2020,141,137,12,18,1,0
2020,101,113,26,9,0,1
2020,113,103,13,24,1,0
2020,122,103,29,25,1,0
2020,102,129,21,6,0,1
2020,116,101,7,17,1,0
2020,110,104,16,14,1,0
2020,133,129,20,15,1,0
2020,126,109,13,11,1,0
2020,120,108,1,5,1,0
2020,119,127,17,4,0,1
2020,107,110,10,30,0,1
2020,145,136,2,18,1,0
2020,121,119,8,27,1,0
2020,101,94,19,23,1,0
2020,106,111,22,12,0,1
2020,115,135,6,28,0,1
2020,134,106,24,30,1,0
2020,101,126,3,14,0,1
2020,128,112,29,26,1,0
2020,125,109,10,11,1,0
2020,118,103,25,9,1,0
2020,98,107,25,16,0,1
2020,125,132,15,12,0,1
2020,121,117,18,5,1,0
2020,102,96,20,28,1,0
2020,87,105,8,2,0,1
2020,117,119,7,27,0,1
2020,87,124,22,17,0,1
2020,109,116,6,19,0,1
2020,131,124,13,9,1,0
2020,101,105,4,1,0,1
2020,111,96,20,14,1,0
2020,121,125,29,30,0,1
2020,117,110,19,26,1,0
2020,95,113,7,23,0,1
2020,97,127,18,3,0,1
2020,116,107,10,8,1,0
2020,126,120,24,11,1,0
2020,97,120,22,27,0,1
2020,106,86,24,16,1,0
2020,115,116,25,2,0,1
2020,106,96,29,21,1,0
2020,115,126,12,13,0,1
2020,93,101,4,14,0,1
2020,103,108,28,1,0,1
2020,105,130,18,17,0,1
2020,106,115,5,22,0,1
2020,117,112,28,27,1,0
2020,123,117,23,3,1,0
2020,98,100,9,13,0,1
2020,90,103,4,6,0,1
2020,106,116,19,20,0,1
2020,109,147,21,10,0,1
2020,113,114,15,7,0,1
2020,123,106,8,16,1,0
2020,111,123,26,30,0,1
2020,109,120,1,17,0,1
2020,113,121,14,2,0,1
2020,101,119,6,10,0,1
2020,122,114,24,26,1,0
2020,119,111,29,12,1,0
2020,117,115,30,19,1,0
2020,130,115,3,4,1,0
2020,106,103,23,13,1,0
2020,119,111,18,16,1,0
2020,115,126,5,15,0,1
2020,99,128,11,8,0,1
2020,110,104,9,21,1,0
2020,113,102,28,22,1,0
2020,106,107,27,25,0,1
2020,109,117,7,20,0,1
2020,115,128,17,15,0,1
2020,106,96,5,6,1,0
2020,85,111,24,27,0,1
2020,119,114,2,10,1,0
2020,127,115,14,29,1,0
2020,121,100,30,9,1,0
2020,107,121,7,26,0,1
2020,112,106,28,21,1,0
2020,109,107,16,3,1,0
2020,122,112,20,19,1,0
2020,129,117,1,12,1,0
2020,110,114,22,11,0,1
2020,124,105,13,18,1,0
2020,127,128,17,24,0,1
2020,119,107,30,21,1,0
2020,97,111,14,29,0,1
2020,96,102,2,5,0,1
2020,96,107,23,10,0,1
2020,139,137,8,15,1,0
2020,109,105,9,6,1,0
2020,113,91,16,11,1,0
2020,129,134,19,3,0,1
2020,112,96,1,22,1,0
2020,120,134,26,18,0,1
2020,112,113,25,13,0,1
2020,109,97,20,4,1,0
2020,117,105,13,15,1,0
2020,105,106,25,8,0,1
2020,128,125,26,18,1,0
2020,87,107,27,16,0,1
2020,113,116,23,24,0,1
2020,89,112,11,29,0,1
2020,118,114,30,10,1,0
2020,121,105,6,5,1,0
2020,137,127,20,1,1,0
2020,114,103,28,3,1,0
2020,122,116,12,21,1,0
2020,106,91,27,9,1,0
2020,100,135,22,19,0,1
2020,99,86,2,24,1,0
2020,108,91,5,4,1,0
2020,124,117,17,23,1,0
2020,115,110,7,14,1,0
2020,109,129,21,30,0,1
2020,108,102,4,6,1,0
2020,109,104,3,2,1,0
2020,104,109,11,13,0,1
2020,118,97,10,8,1,0
2020,118,103,1,16,1,0
2020,120,103,20,28,1,0
2020,106,101,16,5,1,0
2020,96,101,29,18,0,1
2020,129,116,8,11,1,0
2020,115,109,12,9,1,0
2020,108,93,7,14,1,0
2020,132,94,17,23,1,0
2020,112,131,22,12,0,1
2020,125,104,4,2,1,0
2020,117,113,10,26,1,0
2020,128,119,3,24,1,0
2020,111,104,1,17,1,0
2020,120,103,19,13,1,0
2020,113,106,26,7,1,0
2020,120,96,8,15,1,0
2020,105,104,18,29,1,0
2020,143,146,30,27,0,1
2020,112,96,28,6,1,0
2020,121,90,23,21,1,0
2020,103,114,22,14,0,1
2020,110,118,20,24,0,1
2020,102,110,16,5,0,1
2020,100,86,9,1,1,0
2020,115,119,2,21,0,1
2020,112,133,12,25,0,1
2020,104,114,4,17,0,1
2020,103,116,28,3,0,1
2020,103,133,10,7,0,1
2020,107,114,11,18,0,1
2020,109,101,24,13,1,0
2020,105,154,26,29,0,1
2020,114,112,8,19,1,0
2020,109,130,15,25,0,1
2020,116,111,16,27,1,0
2020,127,83,23,1,1,0
2020,104,109,6,22,0,1
2020,120,111,2,4,1,0
2020,116,107,30,14,1,0
2020,113,94,20,5,1,0
2020,121,111,8,28,1,0
2020,126,114,18,10,1,0
2020,95,109,21,19,0,1
2020,143,136,11,17,1,0
2020,105,115,9,7,0,1
2020,113,130,12,3,0,1
2020,106,110,14,26,0,1
2020,98,108,5,17,0,1
2020,121,100,24,29,1,0
2020,93,122,6,30,0,1
2020,126,104,23,1,1,0
2020,92,75,15,22,1,0
2020,143,140,2,27,1,0
2020,109,128,3,25,0,1
2020,104,110,13,8,0,1
2020,107,124,6,16,0,1
2020,112,111,22,15,1,0
2020,136,140,18,19,0,1
2020,107,94,4,9,1,0
2020,106,102,29,28,1,0
2020,87,113,11,10,0,1
2020,95,152,21,12,0,1
2020,125,124,7,30,1,0
2020,108,97,1,5,1,0
2020,111,113,27,23,0,1
2020,97,122,11,20,0,1
2020,120,123,21,24,0,1
2020,119,129,2,25,0,1
2020,99,111,7,26,0,1
2020,111,121,4,16,0,1
2020,68,114,17,3,0,1
2020,114,121,14,28,0,1
2020,112,119,9,22,0,1
2020,154,141,30,12,1,0
2020,104,118,15,20,0,1
2020,123,114,1,25,1,0
2020,110,99,29,27,1,0
2020,94,106,5,23,0,1
2020,108,123,19,10,0,1
2020,93,89,14,8,1,0
2020,108,103,19,10,1,0
2020,105,100,13,28,1,0
2020,118,134,6,24,0,1
2020,99,102,9,4,0,1
2020,124,118,17,3,1,0
2020,113,127,16,7,0,1
2020,99,103,21,26,0,1
2020,126,94,29,27,1,0
2020,113,97,8,20,1,0
2020,105,141,6,25,0,1
2020,115,135,11,23,0,1
2020,96,132,22,2,0,1
2020,135,103,1,24,1,0
2020,93,104,12,26,0,1
2020,133,126,12,1,1,0
2020,118,97,10,21,1,0
2020,118,94,13,14,1,0
2020,113,109,7,3,1,0
2020,111,97,9,15,1,0
2020,129,131,28,30,0,1
2020,106,101,25,14,1,0
2020,104,113,26,27,0,1
2020,141,133,17,11,1,0
2020,122,112,4,22,1,0
2020,110,90,7,6,1,0
2020,109,107,23,19,1,0
2020,121,112,16,18,1,0
2020,127,120,29,8,1,0
2020,128,105,24,20,1,0
2020,132,133,12,30,0,1
2020,99,109,28,15,0,1
2020,124,102,25,27,1,0
2020,119,125,8,3,0,1
2020,124,116,29,11,1,0
2020,118,104,23,9,1,0
2020,136,97,10,21,1,0
2020,97,124,6,7,0,1
2020,96,108,9,5,0,1
2020,110,112,4,19,0,1
2020,126,98,26,21,1,0
2020,124,130,2,16,0,1
2020,123,110,14,24,1,0
2020,100,106,13,20,0,1
2020,96,128,22,18,0,1
2020,119,116,10,29,1,0
2020,115,110,15,19,1,0
2020,146,125,27,17,1,0
2020,125,124,1,30,1,0
2020,102,111,6,12,0,1
2020,140,129,25,11,1,0
2020,101,99,14,20,1,0
2020,122,116,10,24,1,0
2020,103,94,12,23,1,0
2020,107,115,5,3,0,1
2020,96,115,28,13,0,1
2020,122,106,26,21,1,0
2020,114,102,17,22,1,0
2020,100,119,9,18,0,1
2020,133,104,15,7,1,0
2020,121,129,2,16,0,1
2020,124,122,14,11,1,0
2020,120,116,1,30,1,0
2020,102,94,6,2,1,0
2020,125,107,7,19,1,0
2020,98,105,29,25,0,1
2020,128,116,3,27,1,0
2020,118,117,24,25,1,0
2020,103,114,18,8,0,1
2020,114,102,5,28,1,0
2020,106,94,16,23,1,0
2020,90,113,4,13,0,1
2020,116,93,1,22,1,0
2020,133,142,12,17,0,1
2020,114,110,7,28,1,0
2020,122,97,23,22,1,0
2020,93,109,21,29,0,1
2020,91,104,9,8,0,1
2020,125,122,10,19,1,0
2020,122,115,11,13,1,0
2020,118,109,20,4,1,0
2020,103,140,27,24,0,1
2020,108,124,18,2,0,1
2020,115,122,12,14,0,1
2020,105,91,3,5,1,0
2020,122,108,17,16,1,0
2020,113,101,10,15,1,0
2020,99,121,26,29,0,1
2020,121,123,27,24,0,1
2020,113,125,28,12,0,1
2020,118,112,5,17,1,0
2020,96,92,20,2,1,0
2020,128,117,23,22,1,0
2020,115,110,30,4,1,0
2020,98,110,19,14,0,1
2020,107,120,9,16,0,1
2020,123,109,3,6,1,0
2020,124,95,1,11,1,0
2020,136,121,18,7,1,0
2020,117,112,21,13,1,0
2020,132,116,25,8,1,0
2020,144,117,12,4,1,0
2020,118,100,2,30,1,0
2020,103,100,14,10,1,0
2020,100,96,15,27,1,0
2020,142,115,30,12,1,0
2020,112,117,10,15,0,1
2020,109,107,17,16,1,0
2020,103,113,13,7,0,1
2020,104,93,3,2,1,0
2020,109,123,8,25,0,1
2020,109,112,29,15,0,1
2020,99,90,24,14,1,0
2020,105,107,20,1,0,1
2020,125,118,23,30,1,0
2020,128,109,8,25,1,0
2020,132,98,17,16,1,0
2020,130,108,3,2,1,0
2020,102,109,24,14,0,1
2020,121,127,13,7,0,1
2020,141,129,29,15,1,0
2020,101,92,20,1,1,0
2020,120,95,23,30,1,0
2020,109,95,14,24,1,0
2020,84,113,16,17,0,1
2020,115,120,25,8,0,1
2020,105,94,1,20,1,0
2020,125,119,2,3,1,0
2020,108,118,7,13,0,1
2020,115,95,25,8,1,0
2020,103,120,16,17,0,1
2020,103,132,30,23,0,1
2020,111,121,15,29,0,1
2020,126,141,2,3,0,1
2020,81,106,7,13,0,1
2020,113,96,1,20,1,0
2020,92,100,14,24,0,1
2020,122,114,30,23,1,0
2020,113,120,15,29,0,1
2020,147,140,8,25,1,0
2020,123,109,3,2,1,0
2020,115,85,24,14,1,0
2020,89,103,20,1,0,1
2020,126,110,29,15,1,0
2020,129,112,23,30,1,0
2020,100,105,13,7,0,1
2020,115,126,25,8,0,1
2020,100,113,14,24,0,1
2020,97,104,7,13,0,1
2020,115,107,3,17,1,0
2020,124,128,23,1,0,1
2020,126,111,13,7,1,0
2020,125,86,3,17,1,0
2020,122,105,24,8,1,0
2020,112,109,29,13,1,0
2020,118,102,23,1,1,0
2020,123,98,24,8,1,0
2020,86,83,17,3,1,0
2020,117,111,29,13,1,0
2020,102,116,8,24,0,1
2020,111,127,1,23,0,1
2020,132,106,13,29,1,0
2020,107,96,17,3,1,0
2020,118,125,8,24,0,1
2020,118,104,13,29,1,0
2020,103,100,1,23,1,0
2020,114,108,3,17,1,0
2020,106,109,23,1,0,1
2020,111,119,29,13,0,1
2020,104,89,17,3,1,0
2020,99,104,1,23,0,1
2020,131,119,13,29,1,0
2020,111,115,3,17,0,1
2020,120,114,24,13,1,0
2020,96,103,23,1,0,1
2020,104,103,24,13,1,0
2020,113,116,17,1,0,1
2020,106,92,13,24,1,0
2020,125,91,17,1,1,0
2020,80,84,13,24,0,1
2020,102,113,1,17,0,1
2020,102,116,24,13,0,1
2020,110,88,1,17,1,0
2020,103,130,13,24,0,1
2020,123,112,17,1,1,0
2020,107,118,1,17,0,1
2020,118,105,24,17,1,0
2020,118,108,24,17,1,0
2020,120,100,17,24,1,0
2020,109,103,17,24,1,0
2020,119,123,24,17,0,1
2020,105,98,17,24,1,0
2021,80,78,16,14,1,0
2021,82,89,26,10,0,1
2021,74,84,26,14,0,1
2021,87,94,10,16,0,1
2021,82,77,15,27,1,0
2021,79,89,20,28,0,1
2021,83,85,1,2,0,1
2021,76,84,6,11,0,1
2021,86,93,4,25,0,1
2021,72,76,9,21,0,1
2021,72,73,24,14,0,1
2021,97,77,16,8,1,0
2021,94,86,20,12,1,0
2021,95,73,23,7,1,0
2021,91,84,15,3,1,0
2021,89,91,10,22,0,1
2021,77,94,5,19,0,1
2021,63,57,29,24,1,0
2021,81,78,17,13,1,0
2021,91,89,18,27,1,0
2021,80,70,26,4,1,0
2021,94,97,15,16,0,1
2021,90,84,10,28,1,0
2021,82,91,14,20,0,1
2021,80,65,19,21,1,0
2021,80,81,7,29,0,1
2021,97,91,3,17,1,0
2021,84,94,22,6,0,1
2021,88,96,1,23,0,1
2021,108,71,2,22,1,0
2021,92,76,28,11,1,0
2021,105,106,4,27,0,1
2021,84,81,3,30,1,0
2021,64,97,25,12,0,1
2021,78,59,18,5,1,0
2021,84,90,8,24,0,1
2021,90,75,26,15,1,0
2021,93,87,9,20,1,0
2021,84,94,21,10,0,1
2021,64,91,17,18,0,1
2021,84,86,13,14,0,1
2021,74,87,6,19,0,1
2021,84,65,29,16,1,0
2021,80,79,28,4,1,0
2021,85,89,7,8,0,1
2021,61,95,21,12,0,1
2021,100,80,2,23,1,0
2021,90,94,16,1,0,1
2021,79,70,24,25,1,0
2021,103,94,20,6,1,0
2021,86,103,14,9,0,1
2021,96,99,23,18,0,1
2021,91,96,5,15,0,1
2021,76,89,11,22,0,1
2021,86,70,26,7,1,0
2021,93,83,30,17,1,0
2021,100,104,27,3,0,1
2021,80,79,19,10,1,0
2021,94,90,13,29,1,0
2021,95,104,13,15,0,1
2021,94,87,8,17,1,0
2021,104,85,20,1,1,0
2021,85,88,24,6,0,1
2021,116,91,21,27,1,0
2021,65,74,30,12,0,1
2021,99,74,5,4,1,0
2021,78,79,22,9,0,1
2021,82,83,16,7,0,1
2021,92,95,25,11,0,1
2021,86,72,28,3,1,0
2021,103,98,23,29,1,0
2021,59,87,18,19,0,1
2021,67,100,2,26,0,1
2021,76,84,10,14,0,1
2021,103,102,13,8,1,0
2021,111,85,27,29,1,0
2021,97,113,21,4,0,1
2021,117,106,26,24,1,0
