id,date,season,status,period,time,postseason,home_team_score,visitor_team_score,home_team.id,home_team.city,home_team.full_name,visitor_team.id,visitor_team.city,visitor_team.full_name,home_team_wins,visitor_team_wins
474101,2022-01-21,2021,Final,4,,False,118,122,8,Denver,Denver Nuggets,15,Memphis,Memphis Grizzlies,0,1
474099,2022-01-21,2021,Final,4,,False,102,117,27,San Antonio,San Antonio Spurs,3,Brooklyn,Brooklyn Nets,0,1
474094,2022-01-21,2021,Final,4,,False,105,109,30,Washington,Washington Wizards,28,Toronto,Toronto Raptors,0,1
474097,2022-01-21,2021,Final,4,,False,105,109,2,Boston,Boston Celtics,25,Portland,Portland Trail Blazers,0,1
474093,2022-01-21,2021,Final,4,,False,121,98,4,Charlotte,Charlotte Hornets,21,Oklahoma City,Oklahoma City Thunder,1,0
474092,2022-01-21,2021,Final,4,,False,94,90,17,Milwaukee,Milwaukee Bucks,5,Chicago,Chicago Bulls,1,0
474098,2022-01-21,2021,Final,4,,False,105,116,22,Orlando,Orlando Magic,14,Los Angeles,Los Angeles Lakers,0,1
474095,2022-01-21,2021,Final,4,,False,101,102,23,Philadelphia,Philadelphia 76ers,13,LA,LA Clippers,0,1
474096,2022-01-21,2021,Final,4,,False,110,108,1,Atlanta,Atlanta Hawks,16,Miami,Miami Heat,1,0
474103,2022-01-22,2021,Final,4,,False,113,103,24,Phoenix,Phoenix Suns,12,Indiana,Indiana Pacers,1,0
474104,2022-01-22,2021,Final,4,,False,94,87,6,Cleveland,Cleveland Cavaliers,21,Oklahoma City,Oklahoma City Thunder,1,0
474105,2022-01-22,2021,Final,4,,False,133,127,17,Milwaukee,Milwaukee Bucks,26,Sacramento,Sacramento Kings,1,0
474116,2022-01-23,2021,Final,4,,False,94,92,10,Golden State,Golden State Warriors,29,Utah,Utah Jazz,1,0
474115,2022-01-23,2021,Final,4,,False,117,111,8,Denver,Denver Nuggets,9,Detroit,Detroit Pistons,1,0
474113,2022-01-23,2021,Final,4,,False,87,116,30,Washington,Washington Wizards,2,Boston,Boston Celtics,0,1
474112,2022-01-23,2021,Final,4,,False,109,115,27,San Antonio,San Antonio Spurs,23,Philadelphia,Philadelphia 76ers,0,1
474114,2022-01-23,2021,Final,4,,False,136,125,18,Minnesota,Minnesota Timberwolves,3,Brooklyn,Brooklyn Nets,1,0
474110,2022-01-23,2021,Final,4,,False,91,113,4,Charlotte,Charlotte Hornets,1,Atlanta,Atlanta Hawks,0,1
474109,2022-01-23,2021,Final,4,,False,104,91,7,Dallas,Dallas Mavericks,15,Memphis,Memphis Grizzlies,1,0
474108,2022-01-23,2021,Final,4,,False,110,102,20,New York,New York Knicks,13,LA,LA Clippers,1,0
474107,2022-01-23,2021,Final,4,,False,113,107,16,Miami,Miami Heat,14,Los Angeles,Los Angeles Lakers,1,0
474106,2022-01-23,2021,Final,4,,False,114,95,22,Orlando,Orlando Magic,5,Chicago,Chicago Bulls,1,0
474111,2022-01-23,2021,Final,4,,False,105,114,28,Toronto,Toronto Raptors,25,Portland,Portland Trail Blazers,0,1
474117,2022-01-24,2021,Final,4,,False,91,111,11,Houston,Houston Rockets,23,Philadelphia,Philadelphia 76ers,0,1
474118,2022-01-24,2021,Final,4,,False,95,93,6,Cleveland,Cleveland Cavaliers,20,New York,New York Knicks,1,0
474119,2022-01-24,2021,Final,4,,False,117,113,19,New Orleans,New Orleans Pelicans,12,Indiana,Indiana Pacers,1,0
474120,2022-01-24,2021,Final,4,,False,115,109,24,Phoenix,Phoenix Suns,29,Utah,Utah Jazz,1,0
474121,2022-01-24,2021,Final,4,,False,130,124,1,Atlanta,Atlanta Hawks,5,Chicago,Chicago Bulls,1,0
474128,2022-01-25,2021,Final,4,,False,107,109,25,Portland,Portland Trail Blazers,18,Minnesota,Minnesota Timberwolves,0,1
474126,2022-01-25,2021,Final,4,,False,96,106,3,Brooklyn,Brooklyn Nets,14,Los Angeles,Los Angeles Lakers,0,1
474129,2022-01-25,2021,Final,4,,False,130,92,10,Golden State,Golden State Warriors,7,Dallas,Dallas Mavericks,1,0
474127,2022-01-25,2021,Final,4,,False,104,134,11,Houston,Houston Rockets,27,San Antonio,San Antonio Spurs,0,1
474124,2022-01-25,2021,Final,4,,False,128,75,2,Boston,Boston Celtics,26,Sacramento,Sacramento Kings,1,0
474123,2022-01-25,2021,Final,4,,False,105,110,9,Detroit,Detroit Pistons,8,Denver,Denver Nuggets,0,1
474125,2022-01-25,2021,Final,4,,False,115,116,30,Washington,Washington Wizards,13,LA,LA Clippers,0,1
474122,2022-01-25,2021,Final,4,,False,125,113,28,Toronto,Toronto Raptors,4,Charlotte,Charlotte Hornets,1,0
474130,2022-01-26,2021,Final,4,,False,126,158,12,Indiana,Indiana Pacers,4,Charlotte,Charlotte Hornets,0,1
474131,2022-01-26,2021,Final,4,,False,115,99,6,Cleveland,Cleveland Cavaliers,17,Milwaukee,Milwaukee Bucks,1,0
474132,2022-01-26,2021,Final,4,,False,121,104,1,Atlanta,Atlanta Hawks,26,Sacramento,Sacramento Kings,1,0
474133,2022-01-26,2021,Final,4,,False,102,111,22,Orlando,Orlando Magic,13,LA,LA Clippers,0,1
474134,2022-01-26,2021,Final,4,,False,110,118,27,San Antonio,San Antonio Spurs,15,Memphis,Memphis Grizzlies,0,1
474135,2022-01-26,2021,Final,4,,False,110,111,21,Oklahoma City,Oklahoma City Thunder,5,Chicago,Chicago Bulls,0,1
474136,2022-01-26,2021,Final,4,,False,105,116,19,New Orleans,New Orleans Pelicans,8,Denver,Denver Nuggets,0,1
474137,2022-01-26,2021,Final,4,,False,110,96,16,Miami,Miami Heat,20,New York,New York Knicks,1,0
474138,2022-01-26,2021,Final,4,,False,97,133,3,Brooklyn,Brooklyn Nets,28,Toronto,Toronto Raptors,0,1
474139,2022-01-26,2021,Final,4,,False,97,105,29,Utah,Utah Jazz,24,Phoenix,Phoenix Suns,0,1
474140,2022-01-26,2021,Final,4,,False,112,132,25,Portland,Portland Trail Blazers,7,Dallas,Dallas Mavericks,0,1
474141,2022-01-27,2021,Final,4,,False,124,115,10,Golden State,Golden State Warriors,18,Minnesota,Minnesota Timberwolves,1,0
474142,2022-01-27,2021,Final,4,,False,105,87,23,Philadelphia,Philadelphia 76ers,14,Los Angeles,Los Angeles Lakers,1,0
474144,2022-01-28,2021,Final,4,,False,117,114,4,Charlotte,Charlotte Hornets,14,Los Angeles,Los Angeles Lakers,1,0
474145,2022-01-28,2021,Final,4,,False,108,92,1,Atlanta,Atlanta Hawks,2,Boston,Boston Celtics,1,0
474146,2022-01-28,2021,Final,4,,False,121,114,16,Miami,Miami Heat,13,LA,LA Clippers,1,0
474147,2022-01-28,2021,Final,5,,False,110,113,21,Oklahoma City,Oklahoma City Thunder,12,Indiana,Indiana Pacers,0,1
474148,2022-01-28,2021,Final,4,,False,119,109,15,Memphis,Memphis Grizzlies,29,Utah,Utah Jazz,1,0
474149,2022-01-28,2021,Final,4,,False,131,122,27,San Antonio,San Antonio Spurs,5,Chicago,Chicago Bulls,1,0
474150,2022-01-28,2021,Final,4,,False,110,125,11,Houston,Houston Rockets,25,Portland,Portland Trail Blazers,0,1
474151,2022-01-28,2021,Final,4,,False,123,108,17,Milwaukee,Milwaukee Bucks,20,New York,New York Knicks,1,0
474152,2022-01-28,2021,Final,4,,False,134,124,24,Phoenix,Phoenix Suns,18,Minnesota,Minnesota Timberwolves,1,0
474143,2022-01-28,2021,Final,4,,False,119,103,22,Orlando,Orlando Magic,9,Detroit,Detroit Pistons,1,0
474158,2022-01-29,2021,Final,4,,False,115,95,15,Memphis,Memphis Grizzlies,30,Washington,Washington Wizards,1,0
474157,2022-01-29,2021,Final,7,,False,120,124,16,Miami,Miami Heat,28,Toronto,Toronto Raptors,0,1
474156,2022-01-29,2021,Final,4,,False,110,106,10,Golden State,Golden State Warriors,3,Brooklyn,Brooklyn Nets,1,0
474154,2022-01-29,2021,Final,4,,False,97,107,19,New Orleans,New Orleans Pelicans,2,Boston,Boston Celtics,0,1
474153,2022-01-29,2021,Final,4,,False,103,101,23,Philadelphia,Philadelphia 76ers,26,Sacramento,Sacramento Kings,1,0
474155,2022-01-29,2021,Final,4,,False,132,105,7,Dallas,Dallas Mavericks,12,Indiana,Indiana Pacers,1,0
474161,2022-01-30,2021,Final,4,,False,115,105,9,Detroit,Detroit Pistons,6,Cleveland,Cleveland Cavaliers,1,0
474162,2022-01-30,2021,Final,4,,False,90,115,4,Charlotte,Charlotte Hornets,13,LA,LA Clippers,0,1
474163,2022-01-30,2021,Final,4,,False,126,106,18,Minnesota,Minnesota Timberwolves,29,Utah,Utah Jazz,1,0
474164,2022-01-30,2021,Final,4,,False,110,108,22,Orlando,Orlando Magic,7,Dallas,Dallas Mavericks,1,0
474165,2022-01-30,2021,Final,4,,False,129,121,1,Atlanta,Atlanta Hawks,14,Los Angeles,Los Angeles Lakers,1,0
474166,2022-01-30,2021,Final,4,,False,115,110,24,Phoenix,Phoenix Suns,27,San Antonio,San Antonio Spurs,1,0
474159,2022-01-30,2021,Final,4,,False,130,116,5,Chicago,Chicago Bulls,25,Portland,Portland Trail Blazers,1,0
474160,2022-01-30,2021,Final,4,,False,100,136,17,Milwaukee,Milwaukee Bucks,8,Denver,Denver Nuggets,0,1
474172,2022-01-31,2021,Final,4,,False,108,122,11,Houston,Houston Rockets,10,Golden State,Golden State Warriors,0,1
474173,2022-01-31,2021,Final,4,,False,116,96,20,New York,New York Knicks,26,Sacramento,Sacramento Kings,1,0
474169,2022-01-31,2021,Final,4,,False,98,81,21,Oklahoma City,Oklahoma City Thunder,25,Portland,Portland Trail Blazers,1,0
474168,2022-01-31,2021,Final,4,,False,122,116,12,Indiana,Indiana Pacers,13,LA,LA Clippers,1,0
474167,2022-01-31,2021,Final,4,,False,93,90,6,Cleveland,Cleveland Cavaliers,19,New Orleans,New Orleans Pelicans,1,0
474170,2022-01-31,2021,Final,4,,False,122,92,2,Boston,Boston Celtics,16,Miami,Miami Heat,1,0
474171,2022-01-31,2021,Final,5,,False,122,119,23,Philadelphia,Philadelphia 76ers,15,Memphis,Memphis Grizzlies,1,0
474174,2022-02-01,2021,Final,4,,False,101,111,9,Detroit,Detroit Pistons,19,New Orleans,New Orleans Pelicans,0,1
474175,2022-02-01,2021,Final,4,,False,120,124,27,San Antonio,San Antonio Spurs,10,Golden State,Golden State Warriors,0,1
474176,2022-02-01,2021,Final,4,,False,121,111,24,Phoenix,Phoenix Suns,3,Brooklyn,Brooklyn Nets,1,0
474177,2022-02-01,2021,Final,4,,False,112,98,17,Milwaukee,Milwaukee Bucks,30,Washington,Washington Wizards,1,0
474178,2022-02-01,2021,Final,4,,False,100,106,1,Atlanta,Atlanta Hawks,28,Toronto,Toronto Raptors,0,1
474179,2022-02-01,2021,Final,4,,False,126,115,5,Chicago,Chicago Bulls,22,Orlando,Orlando Magic,1,0
474180,2022-02-01,2021,Final,4,,False,130,115,18,Minnesota,Minnesota Timberwolves,8,Denver,Denver Nuggets,1,0
474187,2022-02-02,2021,Final,4,,False,113,107,2,Boston,Boston Celtics,4,Charlotte,Charlotte Hornets,1,0
474189,2022-02-02,2021,Final,4,,False,99,94,14,Los Angeles,Los Angeles Lakers,25,Portland,Portland Trail Blazers,1,0
474188,2022-02-02,2021,Final,4,,False,112,101,26,Sacramento,Sacramento Kings,3,Brooklyn,Brooklyn Nets,1,0
474186,2022-02-02,2021,Final,4,,False,108,120,20,New York,New York Knicks,15,Memphis,Memphis Grizzlies,0,1
474184,2022-02-02,2021,Final,5,,False,114,120,7,Dallas,Dallas Mavericks,21,Oklahoma City,Oklahoma City Thunder,0,1
474183,2022-02-02,2021,Final,4,,False,103,106,23,Philadelphia,Philadelphia 76ers,30,Washington,Washington Wizards,0,1
474182,2022-02-02,2021,Final,4,,False,108,104,29,Utah,Utah Jazz,8,Denver,Denver Nuggets,1,0
474181,2022-02-02,2021,Final,4,,False,118,119,12,Indiana,Indiana Pacers,22,Orlando,Orlando Magic,0,1
474185,2022-02-02,2021,Final,4,,False,115,104,11,Houston,Houston Rockets,6,Cleveland,Cleveland Cavaliers,1,0
474190,2022-02-03,2021,Final,4,,False,124,115,1,Atlanta,Atlanta Hawks,24,Phoenix,Phoenix Suns,1,0
474191,2022-02-03,2021,Final,4,,False,110,106,28,Toronto,Toronto Raptors,16,Miami,Miami Heat,1,0
474192,2022-02-03,2021,Final,4,,False,126,114,10,Golden State,Golden State Warriors,26,Sacramento,Sacramento Kings,1,0
474193,2022-02-03,2021,Final,4,,False,117,128,9,Detroit,Detroit Pistons,18,Minnesota,Minnesota Timberwolves,0,1
474194,2022-02-03,2021,Final,4,,False,111,110,13,LA,LA Clippers,14,Los Angeles,Los Angeles Lakers,1,0
474203,2022-02-04,2021,Final,4,,False,101,102,4,Charlotte,Charlotte Hornets,6,Cleveland,Cleveland Cavaliers,0,1
474202,2022-02-04,2021,Final,4,,False,125,102,29,Utah,Utah Jazz,3,Brooklyn,Brooklyn Nets,1,0
474201,2022-02-04,2021,Final,4,,False,125,114,28,Toronto,Toronto Raptors,1,Atlanta,Atlanta Hawks,1,0
474200,2022-02-04,2021,Final,4,,False,93,102,9,Detroit,Detroit Pistons,2,Boston,Boston Celtics,0,1
474198,2022-02-04,2021,Final,4,,False,115,122,12,Indiana,Indiana Pacers,5,Chicago,Chicago Bulls,0,1
474197,2022-02-04,2021,Final,4,,False,105,113,8,Denver,Denver Nuggets,19,New Orleans,New Orleans Pelicans,0,1
474196,2022-02-04,2021,Final,4,,False,93,96,25,Portland,Portland Trail Blazers,21,Oklahoma City,Oklahoma City Thunder,0,1
474195,2022-02-04,2021,Final,4,,False,107,98,7,Dallas,Dallas Mavericks,23,Philadelphia,Philadelphia 76ers,1,0
474199,2022-02-04,2021,Final,4,,False,131,106,27,San Antonio,San Antonio Spurs,11,Houston,Houston Rockets,1,0
474204,2022-02-05,2021,Final,4,,False,80,95,30,Washington,Washington Wizards,24,Phoenix,Phoenix Suns,0,1
474205,2022-02-05,2021,Final,4,,False,115,135,22,Orlando,Orlando Magic,15,Memphis,Memphis Grizzlies,0,1
474206,2022-02-05,2021,Final,4,,False,86,104,4,Charlotte,Charlotte Hornets,16,Miami,Miami Heat,0,1
474207,2022-02-05,2021,Final,5,,False,122,115,14,Los Angeles,Los Angeles Lakers,20,New York,New York Knicks,1,0
474208,2022-02-05,2021,Final,4,,False,113,103,26,Sacramento,Sacramento Kings,21,Oklahoma City,Oklahoma City Thunder,1,0
474209,2022-02-05,2021,Final,4,,False,108,137,25,Portland,Portland Trail Blazers,17,Milwaukee,Milwaukee Bucks,0,1
474216,2022-02-06,2021,Final,4,,False,113,137,13,LA,LA Clippers,17,Milwaukee,Milwaukee Bucks,0,1
474217,2022-02-06,2021,Final,4,,False,83,116,22,Orlando,Orlando Magic,2,Boston,Boston Celtics,0,1
474215,2022-02-06,2021,Final,4,,False,107,120,11,Houston,Houston Rockets,19,New Orleans,New Orleans Pelicans,0,1
474210,2022-02-06,2021,Final,4,,False,108,110,5,Chicago,Chicago Bulls,23,Philadelphia,Philadelphia 76ers,0,1
474213,2022-02-06,2021,Final,4,,False,118,105,18,Minnesota,Minnesota Timberwolves,9,Detroit,Detroit Pistons,1,0
474211,2022-02-06,2021,Final,4,,False,98,85,6,Cleveland,Cleveland Cavaliers,12,Indiana,Indiana Pacers,1,0
474214,2022-02-06,2021,Final,4,,False,103,94,7,Dallas,Dallas Mavericks,1,Atlanta,Atlanta Hawks,1,0
474212,2022-02-06,2021,Final,4,,False,124,104,8,Denver,Denver Nuggets,3,Brooklyn,Brooklyn Nets,1,0
474219,2022-02-07,2021,Final,4,,False,98,110,21,Oklahoma City,Oklahoma City Thunder,10,Golden State,Golden State Warriors,0,1
474220,2022-02-07,2021,Final,4,,False,113,104,29,Utah,Utah Jazz,20,New York,New York Knicks,1,0
474221,2022-02-07,2021,Final,4,,False,101,116,4,Charlotte,Charlotte Hornets,28,Toronto,Toronto Raptors,0,1
474222,2022-02-07,2021,Final,4,,False,100,121,30,Washington,Washington Wizards,16,Miami,Miami Heat,0,1
474218,2022-02-07,2021,Final,4,,False,124,127,5,Chicago,Chicago Bulls,24,Phoenix,Phoenix Suns,0,1
474232,2022-02-08,2021,Final,4,,False,132,115,8,Denver,Denver Nuggets,20,New York,New York Knicks,1,0
474231,2022-02-08,2021,Final,4,,False,116,86,7,Dallas,Dallas Mavericks,9,Detroit,Detroit Pistons,1,0
474229,2022-02-08,2021,Final,4,,False,110,97,19,New Orleans,New Orleans Pelicans,11,Houston,Houston Rockets,1,0
474230,2022-02-08,2021,Final,4,,False,116,131,14,Los Angeles,Los Angeles Lakers,17,Milwaukee,Milwaukee Bucks,0,1
474227,2022-02-08,2021,Final,4,,False,114,134,26,Sacramento,Sacramento Kings,18,Minnesota,Minnesota Timberwolves,0,1
474226,2022-02-08,2021,Final,4,,False,135,109,15,Memphis,Memphis Grizzlies,13,LA,LA Clippers,1,0
474225,2022-02-08,2021,Final,4,,False,91,126,3,Brooklyn,Brooklyn Nets,2,Boston,Boston Celtics,0,1
474224,2022-02-08,2021,Final,4,,False,133,112,1,Atlanta,Atlanta Hawks,12,Indiana,Indiana Pacers,1,0
474223,2022-02-08,2021,Final,4,,False,109,114,23,Philadelphia,Philadelphia 76ers,24,Phoenix,Phoenix Suns,0,1
474228,2022-02-08,2021,Final,4,,False,95,113,25,Portland,Portland Trail Blazers,22,Orlando,Orlando Magic,0,1
474233,2022-02-09,2021,Final,4,,False,109,121,4,Charlotte,Charlotte Hornets,5,Chicago,Chicago Bulls,0,1
474234,2022-02-09,2021,Final,4,,False,105,92,6,Cleveland,Cleveland Cavaliers,27,San Antonio,San Antonio Spurs,1,0
474235,2022-02-09,2021,Final,4,,False,111,85,29,Utah,Utah Jazz,10,Golden State,Golden State Warriors,1,0
474236,2022-02-09,2021,Final,4,,False,107,105,25,Portland,Portland Trail Blazers,14,Los Angeles,Los Angeles Lakers,1,0
474237,2022-02-09,2021,Final,4,,False,98,117,21,Oklahoma City,Oklahoma City Thunder,28,Toronto,Toronto Raptors,0,1
474238,2022-02-09,2021,Final,4,,False,132,119,26,Sacramento,Sacramento Kings,18,Minnesota,Minnesota Timberwolves,1,0
474245,2022-02-10,2021,Final,4,,False,120,139,11,Houston,Houston Rockets,28,Toronto,Toronto Raptors,0,1
474243,2022-02-10,2021,Final,4,,False,114,116,10,Golden State,Golden State Warriors,20,New York,New York Knicks,0,1
474244,2022-02-10,2021,Final,4,,False,107,132,9,Detroit,Detroit Pistons,15,Memphis,Memphis Grizzlies,0,1
474239,2022-02-10,2021,Final,4,,False,97,112,19,New Orleans,New Orleans Pelicans,16,Miami,Miami Heat,0,1
474241,2022-02-10,2021,Final,4,,False,131,107,24,Phoenix,Phoenix Suns,17,Milwaukee,Milwaukee Bucks,1,0
474240,2022-02-10,2021,Final,4,,False,113,112,30,Washington,Washington Wizards,3,Brooklyn,Brooklyn Nets,1,0
474242,2022-02-10,2021,Final,4,,False,112,105,7,Dallas,Dallas Mavericks,13,LA,LA Clippers,1,0
474246,2022-02-11,2021,Final,4,,False,134,122,5,Chicago,Chicago Bulls,18,Minnesota,Minnesota Timberwolves,1,0
474247,2022-02-11,2021,Final,4,,False,108,102,2,Boston,Boston Celtics,8,Denver,Denver Nuggets,1,0
474248,2022-02-11,2021,Final,4,,False,114,99,29,Utah,Utah Jazz,22,Orlando,Orlando Magic,1,0
474249,2022-02-11,2021,Final,4,,False,119,141,9,Detroit,Detroit Pistons,4,Charlotte,Charlotte Hornets,0,1
474250,2022-02-11,2021,Final,4,,False,113,120,12,Indiana,Indiana Pacers,6,Cleveland,Cleveland Cavaliers,0,1
474251,2022-02-11,2021,Final,4,,False,100,87,23,Philadelphia,Philadelphia 76ers,21,Oklahoma City,Oklahoma City Thunder,1,0
474252,2022-02-11,2021,Final,4,,False,121,136,1,Atlanta,Atlanta Hawks,27,San Antonio,San Antonio Spurs,0,1
474263,2022-02-12,2021,Final,4,,False,132,105,24,Phoenix,Phoenix Suns,22,Orlando,Orlando Magic,1,0
474262,2022-02-12,2021,Final,4,,False,114,124,19,New Orleans,New Orleans Pelicans,27,San Antonio,San Antonio Spurs,0,1
474261,2022-02-12,2021,Final,4,,False,106,101,5,Chicago,Chicago Bulls,21,Oklahoma City,Oklahoma City Thunder,1,0
474260,2022-02-12,2021,Final,4,,False,97,99,7,Dallas,Dallas Mavericks,13,LA,LA Clippers,0,1
474257,2022-02-12,2021,Final,4,,False,117,115,10,Golden State,Golden State Warriors,14,Los Angeles,Los Angeles Lakers,1,0
474258,2022-02-12,2021,Final,4,,False,103,93,23,Philadelphia,Philadelphia 76ers,6,Cleveland,Cleveland Cavaliers,1,0
474256,2022-02-12,2021,Final,4,,False,115,111,16,Miami,Miami Heat,3,Brooklyn,Brooklyn Nets,1,0
474254,2022-02-12,2021,Final,4,,False,118,125,4,Charlotte,Charlotte Hornets,15,Memphis,Memphis Grizzlies,0,1
474253,2022-02-12,2021,Final,4,,False,112,103,25,Portland,Portland Trail Blazers,20,New York,New York Knicks,1,0
474259,2022-02-12,2021,Final,4,,False,109,110,28,Toronto,Toronto Raptors,8,Denver,Denver Nuggets,0,1
474255,2022-02-12,2021,Final,4,,False,110,123,30,Washington,Washington Wizards,26,Sacramento,Sacramento Kings,0,1
474264,2022-02-13,2021,Final,4,,False,105,95,2,Boston,Boston Celtics,1,Atlanta,Atlanta Hawks,1,0
474265,2022-02-13,2021,Final,4,,False,120,129,12,Indiana,Indiana Pacers,18,Minnesota,Minnesota Timberwolves,0,1
474272,2022-02-14,2021,Final,4,,False,109,85,3,Brooklyn,Brooklyn Nets,26,Sacramento,Sacramento Kings,1,0
474274,2022-02-14,2021,Final,5,,False,123,127,20,New York,New York Knicks,21,Oklahoma City,Oklahoma City Thunder,0,1
474271,2022-02-14,2021,Final,4,,False,135,101,29,Utah,Utah Jazz,11,Houston,Houston Rockets,1,0
474273,2022-02-14,2021,Final,4,,False,120,90,19,New Orleans,New Orleans Pelicans,28,Toronto,Toronto Raptors,1,0
474269,2022-02-14,2021,Final,4,,False,120,109,5,Chicago,Chicago Bulls,27,San Antonio,San Antonio Spurs,1,0
474266,2022-02-14,2021,Final,4,,False,107,122,17,Milwaukee,Milwaukee Bucks,25,Portland,Portland Trail Blazers,0,1
474268,2022-02-14,2021,Final,4,,False,103,94,30,Washington,Washington Wizards,9,Detroit,Detroit Pistons,1,0
474267,2022-02-14,2021,Final,4,,False,119,104,13,LA,LA Clippers,10,Golden State,Golden State Warriors,1,0
474270,2022-02-14,2021,Final,4,,False,121,111,8,Denver,Denver Nuggets,22,Orlando,Orlando Magic,1,0
474281,2022-02-15,2021,Final,4,,False,103,96,24,Phoenix,Phoenix Suns,13,LA,LA Clippers,1,0
474280,2022-02-15,2021,Final,4,,False,128,119,17,Milwaukee,Milwaukee Bucks,12,Indiana,Indiana Pacers,1,0
474275,2022-02-15,2021,Final,4,,False,124,116,1,Atlanta,Atlanta Hawks,6,Cleveland,Cleveland Cavaliers,1,0
474278,2022-02-15,2021,Final,4,,False,109,121,19,New Orleans,New Orleans Pelicans,15,Memphis,Memphis Grizzlies,0,1
474279,2022-02-15,2021,Final,5,,False,126,120,18,Minnesota,Minnesota Timberwolves,4,Charlotte,Charlotte Hornets,1,0
474276,2022-02-15,2021,Final,4,,False,87,135,23,Philadelphia,Philadelphia 76ers,2,Boston,Boston Celtics,0,1
474277,2022-02-15,2021,Final,4,,False,99,107,16,Miami,Miami Heat,7,Dallas,Dallas Mavericks,0,1
474283,2022-02-16,2021,Final,4,,False,91,103,18,Minnesota,Minnesota Timberwolves,28,Toronto,Toronto Raptors,0,1
474292,2022-02-16,2021,Final,4,,False,106,101,14,Los Angeles,Los Angeles Lakers,29,Utah,Utah Jazz,1,0
474282,2022-02-16,2021,Final,4,,False,106,111,20,New York,New York Knicks,3,Brooklyn,Brooklyn Nets,0,1
474289,2022-02-16,2021,Final,4,,False,106,114,21,Oklahoma City,Oklahoma City Thunder,27,San Antonio,San Antonio Spurs,0,1
474291,2022-02-16,2021,Final,4,,False,116,117,10,Golden State,Golden State Warriors,8,Denver,Denver Nuggets,0,1
474287,2022-02-16,2021,Final,4,,False,109,130,22,Orlando,Orlando Magic,1,Atlanta,Atlanta Hawks,0,1
474286,2022-02-16,2021,Final,4,,False,113,108,12,Indiana,Indiana Pacers,30,Washington,Washington Wizards,1,0
474285,2022-02-16,2021,Final,4,,False,119,123,15,Memphis,Memphis Grizzlies,25,Portland,Portland Trail Blazers,0,1
474284,2022-02-16,2021,Final,4,,False,125,118,5,Chicago,Chicago Bulls,26,Sacramento,Sacramento Kings,1,0
474288,2022-02-16,2021,Final,4,,False,111,112,2,Boston,Boston Celtics,9,Detroit,Detroit Pistons,0,1
474290,2022-02-16,2021,Final,4,,False,124,121,24,Phoenix,Phoenix Suns,11,Houston,Houston Rockets,1,0
474293,2022-02-17,2021,Final,4,,False,120,123,17,Milwaukee,Milwaukee Bucks,23,Philadelphia,Philadelphia 76ers,0,1
474294,2022-02-17,2021,Final,4,,False,118,125,19,New Orleans,New Orleans Pelicans,7,Dallas,Dallas Mavericks,0,1
474295,2022-02-17,2021,Final,6,,False,107,111,4,Charlotte,Charlotte Hornets,16,Miami,Miami Heat,0,1
474296,2022-02-17,2021,Final,4,,False,142,111,13,LA,LA Clippers,11,Houston,Houston Rockets,1,0
474302,2022-02-24,2021,Final,4,,False,104,124,21,Oklahoma City,Oklahoma City Thunder,24,Phoenix,Phoenix Suns,0,1
474303,2022-02-24,2021,Final,4,,False,110,128,26,Sacramento,Sacramento Kings,8,Denver,Denver Nuggets,0,1
474301,2022-02-24,2021,Final,4,,False,106,129,3,Brooklyn,Brooklyn Nets,2,Boston,Boston Celtics,0,1
474299,2022-02-24,2021,Final,4,,False,119,114,18,Minnesota,Minnesota Timberwolves,15,Memphis,Memphis Grizzlies,1,0
474298,2022-02-24,2021,Final,4,,False,112,108,5,Chicago,Chicago Bulls,1,Atlanta,Atlanta Hawks,1,0
474300,2022-02-24,2021,Final,4,,False,106,103,9,Detroit,Detroit Pistons,6,Cleveland,Cleveland Cavaliers,1,0
474297,2022-02-24,2021,Final,4,,False,95,132,25,Portland,Portland Trail Blazers,10,Golden State,Golden State Warriors,0,1
474312,2022-02-25,2021,Final,4,,False,102,105,14,Los Angeles,Los Angeles Lakers,13,LA,LA Clippers,0,1
474311,2022-02-25,2021,Final,4,,False,119,111,22,Orlando,Orlando Magic,11,Houston,Houston Rockets,1,0
474310,2022-02-25,2021,Final,4,,False,125,93,4,Charlotte,Charlotte Hornets,28,Toronto,Toronto Raptors,1,0
474305,2022-02-25,2021,Final,4,,False,102,117,24,Phoenix,Phoenix Suns,19,New Orleans,New Orleans Pelicans,0,1
474308,2022-02-25,2021,Final,4,,False,114,109,29,Utah,Utah Jazz,7,Dallas,Dallas Mavericks,1,0
474307,2022-02-25,2021,Final,6,,False,153,157,30,Washington,Washington Wizards,27,San Antonio,San Antonio Spurs,0,1
474306,2022-02-25,2021,Final,4,,False,102,133,18,Minnesota,Minnesota Timberwolves,23,Philadelphia,Philadelphia 76ers,0,1
474309,2022-02-25,2021,Final,5,,False,125,129,12,Indiana,Indiana Pacers,21,Oklahoma City,Oklahoma City Thunder,0,1
474304,2022-02-25,2021,Final,4,,False,100,115,20,New York,New York Knicks,16,Miami,Miami Heat,0,1
474319,2022-02-26,2021,Final,4,,False,110,116,5,Chicago,Chicago Bulls,15,Memphis,Memphis Grizzlies,0,1
474318,2022-02-26,2021,Final,4,,False,123,126,17,Milwaukee,Milwaukee Bucks,3,Brooklyn,Brooklyn Nets,0,1
474316,2022-02-26,2021,Final,4,,False,104,113,9,Detroit,Detroit Pistons,2,Boston,Boston Celtics,0,1
